1,聚乙烯基 四唑 氧化 石墨 烯基 纳米 复合物 构筑 纳米 复合 自修复 水凝胶,水凝胶 修复率 96.40 拉伸强度 达 3.71 MPa 柔性 传感器 领域 具有 潜在 运用 前景
0,网板 成型机 插 丝盒 系统设计,设备 实现 钢丝网架 聚苯板 自动化 生产 使 插 丝 机系统 能够 自动 安全 稳定 高效 运行
1,边界 自适应 三角 模糊 非线性优化 支持 向量 分类器,分类器 支持 向量 分类器 SVC 基础 上 引入 边界 自适应 三角 模糊 隶属函数 更 好地解决 噪声 带来 干扰 问题 模型 构造 模糊 列核 矩阵 稀疏 化 函数 提高 算法 解释性
0,聚乙烯基 四唑 氧化 石墨 烯基 纳米 复合物 构筑 纳米 复合 自修复 水凝胶,电子转移 生成 催化剂 原子 转移 自由基聚合 （ AGET ATRP ） 技术 氧化 石墨 烯 （ GO ） 表面 引入 可控性 聚丙烯腈 （ PAN ） 聚合物 高效 点击 反应 将腈 基 修饰 成 功能性 四唑 结构 设计 聚乙烯基 四唑 （ PVT ） 氧化 石墨 烯基 纳米 复合物 （ PVT GO ）
1,边界 自适应 三角 模糊 非线性优化 支持 向量 分类器,含噪 数据集 实验 结果表明 采用 三角形 模糊 隶属函数 稀疏 非线性优化 分类器 TFNOSVC SVC 1 范数 支持 向量 分类器 L1SVC 最小二乘 支持 向量 分类器 LSSVC 相比 BAT FNOSVC 准确率 明显提高 说明 BAT FNOSV C算法 噪声 数据集 具有 较好 分类 效果
0,聚乙烯基 四唑 氧化 石墨 烯基 纳米 复合物 构筑 纳米 复合 自修复 水凝胶,引入 水凝胶 基于 金属 络合作用 合成 具有 强 自修复性 PAA PVT GO 纳米 复合 自修复 水凝胶
1,采用 阶梯形 微带 馈线 高 隔离度 超宽带 MIMO 天线,提出 一种 小型 二 端口 超宽带 （ UWB ） 输入 输出 （ MIMO ） 天线
0,边界 自适应 三角 模糊 非线性优化 支持 向量 分类器,提高 存在 噪声 大规模 数据集 分类 效果 本文 提出 一种 边界 自适应 三角 模糊 非线性优化 支持 向量 分类器 BAT FNOSVC
1,采用 阶梯形 微带 馈线 高 隔离度 超宽带 MIMO 天线,实测 仿真 相符 表明 天线 适用于 UWB MIMO 系统 天线 结构紧凑 尺寸 仅 22 mm 29 mm 0.8 mm 用于 便携式 通信设备
0,采用 阶梯形 微带 馈线 高 隔离度 超宽带 MIMO 天线,天线 两个 相同 矩形 单极子 缺陷 结构 （ DGS ） 组成 改进 阶梯形 微带 馈电线 介质 基板 底层 顶层 添加 H 形 枝节 辐射 贴片 上 添加 矩形 条 提高 天线 带宽 隔离度
1,非线性系统 有限 时间 精细 抗干扰 控制,本文 研究 一类 具有 源 干扰 非线性系统 有限 时间 条件 下 抗干扰 问题 提出 有限 时间 精细 抗干扰 控制 方案
0,采用 阶梯形 微带 馈线 高 隔离度 超宽带 MIMO 天线,实验 结果表明 天线 1 20 GHz 工作 频带 内 隔离度 大于 21 dB 包络 相关系数 小于 0.02
1,颗粒 间距 煤粉 颗粒 着火 燃烧 行为 影响 理论 研究,结果表明 颗粒 间距 较大 煤粉 颗粒 群 燃烧 行为 单 颗粒 燃烧 行为 相似 ； 粒径 70 μ 烟煤 颗粒 1500 K 0.2 O2 气氛 条件 下 均 相 着火 滞后 非均相 着火 发生 现象 气相反应 机理 选取 不 敏感
0,非线性系统 有限 时间 精细 抗干扰 控制,设计 非线性 干扰 观测器 解决 系统 含有 不确定性 非线性 项 保证 复合 系统 全局 有限 时间 稳定
1,高阶 离散时间 智能 体 系统 基于 输出 一致性 模型预测 控制,本文 研究 一类 高阶 线性 离散 智能 体 系统 输出 一致性 问题
0,非线性系统 有限 时间 精细 抗干扰 控制,最后 一个 数值 仿真 实例 验证 本文 设计 控制 方案 可行
1,ADC 精度 数字 预失 真的 影响 分析 验证,本文 探究 数字 预 失真 ADC 精度 之间 关系 给出 一种 精度高 实现 成本低 抑制 非线性 能力 强 数字 预 失真 实现 方法
0,颗粒 间距 煤粉 颗粒 着火 燃烧 行为 影响 理论 研究,探究 复杂 燃烧 组织形式 下 煤粉 颗粒 间距 变化 带来 颗粒 着火 燃烧 行为 差异 本文 典型 烟煤 研究 对象 开展 不同 颗粒 间距 下 煤粉 颗粒 着火 燃烧 特性 理论 模拟研究 主要 考察 着火 延迟时间 着火 模式 关键 流场 组分 场 特性 颗粒 间距 演变 规律
1,ADC 精度 数字 预失 真的 影响 分析 验证,本文 主要 工作 包括 如下 方面 内容 第一 已有 预 失真 方案 进行 分析 研究 功放 主要特性 数字 预 失真 关键技术
0,颗粒 间距 煤粉 颗粒 着火 燃烧 行为 影响 理论 研究,颗粒 间距 缩小 （ ≤ 8 ） 煤粉 颗粒 气相 燃烧 行为 单个 煤粉 颗粒 较大 差异
1,ADC 精度 数字 预失 真的 影响 分析 验证,第二 解决 噪声 限制 ADC 精度 导致 预 失真 效果 减弱 问题 时 本文 传统 预 失真 方案 增添 信号 分解 模块 高精度 数据 分解 两个 低 精度 数据 再 进行 DA AD 转换 后续 预 失真 处理
0,颗粒 间距 煤粉 颗粒 着火 燃烧 行为 影响 理论 研究,颗粒 之间 相互作用 挥发分 下游 颗粒 边界 处 发生 富集 气相 着火点 下游 颗粒 边界 产生 逐步 发展 上游 颗粒 促使 气相 连续 火焰 形成
1,Android 政务 移动办公 系统 设计 实现,基于 Android平台 实现 移动办公 巡检 系统 一段时间 实际 应用 能够 很好 达到 预期 效果 提高 巡检 人员 工作效率 决策层 测数据 支撑 准确度 相关 基于 位置服务 政务 移动办公 系统 提供 参考
0,颗粒 间距 煤粉 颗粒 着火 燃烧 行为 影响 理论 研究,上述 颗粒 间 相互作用 上游 下游 颗粒 挥发分 着火 均 有所 提前 颗粒 着火 模式 均 相 着火 倾斜 下游 颗粒 着火 模式 倾斜 程度较 上游 颗粒 更为明显
1,B2C 汇丰 小型 购物 商城 设计 实现,现在 系统 已经 正常 使用 实践 小型 购物 商城 系统 能够 满足 商品 批发 型 企业 一些 零售 经销商 需求 实现 系统 基本功能 具有 一定 参考 意义 实用价值
0,颗粒 间距 煤粉 颗粒 着火 燃烧 行为 影响 理论 研究,颗粒 间距 缩小 颗粒 燃烧 形成 火焰 包络面 导致 颗粒 边界层 富燃 贫氧 区域 扩大 燃烧过程 氮氧化物 生成 具有 重要 影响
1,B2C 电子商务系统 设计 实现,本文 致力于 总结 提炼 典型 B2C 网站 最 关键 结构 后续 开发 B2C 网站 总结经验
0,高阶 离散时间 智能 体 系统 基于 输出 一致性 模型预测 控制,每个 智能 体 输出 部分 状态 状态 线性组合 智能 体 系统 只 需要 部分 状态 状态 线性组合 趋于 一致 就可以 实现 输出 一致
1,B2C 电子商务系统 设计 实现,本文 最后 B2C 系统 测试 工作 进行 详细 说明 包括 功能性 测试 功能模块 测试 性能测试
0,高阶 离散时间 智能 体 系统 基于 输出 一致性 模型预测 控制,具有 固定 拓扑结构 高阶 线性 离散 智能 体 系统 本文 引入 部分 稳定 理论 进行 输出 一致性 分析 利用 模型预测 控制 （ MPC ） 策略 线性 矩阵 不等式 （ LMI ） 理论 设计 输出 一致性 协议 系统 输出 趋于 一致
1,BP神经网络 股票投资 分析 应用,本文 详细 探讨 BP神经网络 基本 理论 结构 学习 规则 构建 过程 用于 短期 股票分析 预测 BP 模型 建立 过程 进行 详细 阐述 目的 在于 建立 模型 用来 预测 股票 涨幅
0,高阶 离散时间 智能 体 系统 基于 输出 一致性 模型预测 控制,最后 仿真 算例 验证算法 有效性
1,BP神经网络 股票投资 分析 应用,前人 做 大量 股票分析 预测 工作 基础 上 本文 控制 隐含 层 神经元 个数 训练 网络 针对 建立 BP 模型 万科 五粮液 浦发银行 宝钢股份 中国石化 上海 家化 贵州茅台 中储 股份 伊利 股份 中国人寿 10 支 股票 2013 年 7 月 15 日 7 月 26 日 （ 交易 工作日内 ） 涨幅 进行 预测
0,ADC 精度 数字 预失 真的 影响 分析 验证,射频 功率放大器 无线通信 必不可少 器件 能够 输入信号 功率 进行 放大 非线性 器件 信号 进行 放大 会 造成 输出信号 非线性失真 ； 简单 功放 进行 功率 回退 信号 进行 线性放大 却 会 降低 功放 效率
1,CDMA 网络 短消息 分组 数据业务 设计 实现,论文 内容 包括 监控 终端 硬 软件 开发 设计
0,ADC 精度 数字 预失 真的 影响 分析 验证,当今 无线通信 技术 高速发展 大 环境 下 新型 通信技术 射频 功率放大器 特性 指标 要求 更为 严格 实际 工程 减少 射频 功放 非线性失真 至关重要
1,CDMA 网络 短消息 分组 数据业务 设计 实现,本文 详细描述 软硬件 系统 设计 原理 设计 过程 此基础 下 完成 监控程序 初始化 数据 处理 传输 功能
0,ADC 精度 数字 预失 真的 影响 分析 验证,得到 高效率 高 线性度 功率放大器 实际 工程 可以使用 线性化 技术 满足 这种 要求
1,Cu 2 Fe 3 同步 硝化 省略 硝化 过程 N 2 O 释放 特征 影响,结果表明 适宜 浓度 下 Cu2 Fe3 均 能够 强化 SND 过程 脱氮 效率 ； 长期 Fe3 投加 抑制 反应器 中聚 磷菌 生长 活性 使 系统 总 磷 去除率 下降 2.3 11.7 ； Cu2 投 加强 化 亚 硝酸盐还原酶 N2O 还原酶 （ N2OR ） 活性 降低 N2O 累积 释放 ； Fe3 投加 刺激 SND 反应器 N2O 产生 Fe3 强化 一氧化氮 还原酶 （ NOR ） 活性 NOR N2OR 活性 比值 上升 导致 N2O 积累 ； Fe3 投加 降低 SND 过程 厌氧 阶段 聚 羟基 脂肪酸酯 合成 导致系统 聚糖 菌 聚磷菌 竞争 占据 优势 促进 N2O 产生 ； 高浓度 Cu2 Fe3 抑制 系统 微生物活性 导致 脱 下降 N2O 积累
0,ADC 精度 数字 预失 真的 影响 分析 验证,现有 线性化 技术 数字 预 失真 技术 以其 易 实现 高效率 低成本 优点 广 受欢迎
1,C语言 安全 编译器 研究,方案 试图 编译 角度 着手 使用 开源软件 GCC 试验 起点
0,ADC 精度 数字 预失 真的 影响 分析 验证,数字 预 失真 链路 模数转换器 ( AnalogtoDigitalConverter ADC ) 反馈 链路 完成 信号 模数转换 重要 器件 ADC 精度 却 很 容易 受到 噪声 因素 影响
1,C语言 安全 编译器 研究,本文 的终 目的 提出 两种 分离 数据 控制 堆栈 程序运行 时 环境
0,ADC 精度 数字 预失 真的 影响 分析 验证,噪声 大 时 ADC 精度 高 都 无法 保证 反馈 链路 信号 准确度 无疑 会 影响 整个 链路 功放 非线性失真 改善 效果
1,DB A算法 研究 经济型 GPON 系统 应用,本文 分析 现有 几种 DB A算法 比较 优缺点 结合 经济型 GPON 现状 提出 一种 简单 可行 DB A算法 不同 类型 T CONT 分为 几种 模板 在一个 周期 内 模板 分配 带宽
0,ADC 精度 数字 预失 真的 影响 分析 验证,仿真 结果显示 方案 预 失真 处理 后 邻道 杂散 信号 抑制 效果 改善 约 10 dB
1,DB A算法 研究 经济型 GPON 系统 应用,算法 详细 考虑 不同 业务 带宽 需求 周期 选择 测距 开窗 过程 业务 影响 给出 测距 打断 TDM 业务 带宽 补偿 方式 使 简单 高效 满足 GPON 系列 建议 带宽 分配 颗粒 度 要求 做到 业务 公平性 QoS 带宽 利用率 平衡
0,ADC 精度 数字 预失 真的 影响 分析 验证,本文 不同 行为模型 学习 结构 自适应 模型辨识 算法 进行 对比 分析 确定 选用 记忆 多项式模型 间接 学习 结构 最小二乘法
1,ERP 手工 沙盘 教学 辅助 软件 设计 实现,本文 详细 调研 高效 模拟 沙盘 实训 课程 需求 基础 上 需求分析 得到 该软件 应该 具备 具体 功能 业务逻辑 软件工程思想 展开 数据库设计 程序开发 系统测试 流程
0,ADC 精度 数字 预失 真的 影响 分析 验证,第三 验证 本文 提出 方案 实际效果 搭建 硬件电路 验证 方案
1,ERP 财务 信息管理系统 设计 开发,本文 研究 EPR 财务 管理系统 采用 软件工程 设计思想 系统架构设计 采用 J2EE 三层架构 采用 架构 能够 使 系统 具有 较好 扩展性 跨平台 特点 能够 使 表示层 业务逻辑 层 数据 层 互相 分离 用户 提供 完整 及时 准确 财务 信息 降低 财务 工作 劳动强度 有效 提高 财务部门 工作效率 满足 了德邦 物流 有限公司 财务管理 工作 需要
0,ADC 精度 数字 预失 真的 影响 分析 验证,测试 可知 方案 预 失真 处理 后 数据 归一化 均方误差 改善 约 8 dB
1,HX 茶叶 公司 电子商务 营销 模式 研究,最后 基于 HX 公司企业 发展战略 SWOT 矩阵 分析 提出 HX 公司 开展 电子商务 网站 策略 价格 策略 产品 策略 促销 策略 品牌策略 具体 营销 策略 组合 营销 策略 具体措施 方案 进行 系统 选择 HX 茶叶 公司 开展 电子商务 制定 合适 营销 模式 战略 具有 重要 参考 意义
0,Android 政务 移动办公 系统 设计 实现,近年来 我国 网络技术 移动终端 发展 十分迅速 移动 OA 成为 自动化 办公 系统开发 发展 热点 特别 伴随 3G 无线网络 技术 发展 基于 Android系统 智能手机 终端 越来越 受欢迎 无疑 移动办公 提供 良好 基础 支撑
1,iOS应用 程序 攻击 手段 分析 防护,本文 主要 研究 内容 两个 部分 第一 论证 越狱 iOS应用 造成 威胁 进行 研究 必要性
0,Android 政务 移动办公 系统 设计 实现,移动 OA 指 政府 企业 工作人员 离开 固定 工作 环境 工作 载体 后 不 受 位置 环境 限制 依然 对企业 工作 任务 进行 有效 管理 传统 办公自动化 相比 移动 OA系统 具有 显著 优势 随时随地 实现 对企业 管理 协同
1,iOS应用 程序 攻击 手段 分析 防护,第二 三类 恶意 注入 分析 研究 针对 各类 注入 法 暴露 iOS安全 机制 隐患 本文 研究 实现 几个 iOS应用 程序 安全 防护措施 加强 现有 密码 检测 机制 监测 力度 密码 长度 数字 字符 特殊符号 混杂 程度 本文 着重 易受攻击 键盘 上 特定 组合 进行 检测 ； 完善 iOS 内存保护 机制 利用 Objective C 对象 实现 内存 安全 擦除 保证 及时 文件 数据 每个 字节 都 做到 全 覆盖 防止 对象 跟踪 后 信息 遭到 泄露 ； 再次 维护程序 运行 时 安全性 上 提出 一种 贯穿 程序 调试 三个 阶段 反调试 机制 程序 调试 继续 跟踪 最终 恶意 修改 均 进行 跟踪 测试 最终 阻止 恶意 修改 目标 继续 执行
0,Android 政务 移动办公 系统 设计 实现,智能手机 普遍 使用 特别 安卓手机 普及 移动终端 愈加 智能化 人性化 利用 智能终端 3G 4G 无线传输 终端 GPS定位 技术 政务 办公 移动 化 更 实现 位置 监督 管理 基于 本文 充分 研究 分析 Android平台 架构 开发模式 上 依托 燃气公司 日常 办公 巡检 任务 软件工程 思想 提出 一套 符合 燃气 巡检 移动办公 巡检 系统设计 总体方案 最后 面向对象 方法 予以 具体 实现
1,IPv6 Router 设计 实现,课题 主要 针对 IPv6 地址 基础 协议 报文格式 进行 分析 研究 用户 终端 路由器 上 增加 IPv6 地址 协议 功能 路由器 WAN 接口 LAN 接口 都 支持 IPv6 地址 协议
